Found 1291 records.

ID: 1 | Date: 2026-02-16T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 806 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 807 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 825 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 826 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 827 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 828 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 829 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 830 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 848 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 849 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 850 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 851 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 852 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 853 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 871 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 872 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 873 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 874 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 875 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 876 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 894 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 895 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 896 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 897 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 898 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 899 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 917 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 918 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 919 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 920 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 921 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 922 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 940 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 941 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 942 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 943 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 944 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 945 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 963 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 964 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 965 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 966 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 967 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 968 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 986 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 987 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 988 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 989 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 990 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 991 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1009 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1010 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1011 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1012 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1013 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1014 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1032 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1033 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1034 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1035 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1036 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1037 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1055 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1056 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1057 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1058 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1059 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1060 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1078 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1079 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1080 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1081 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1082 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1083 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1101 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1102 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1103 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1104 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1105 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1106 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1124 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1125 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1126 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1127 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1128 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1129 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1147 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1148 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1149 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1150 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1151 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1152 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1170 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1171 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1172 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1173 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1174 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1175 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1193 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1194 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1195 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1196 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1197 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1198 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1216 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1217 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1218 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1219 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1220 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1221 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1239 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1240 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1241 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1242 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1243 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1244 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 1262 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1263 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1264 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1265 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 1266 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 1267 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 2 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 3 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 4 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 5 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 6 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 7 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 22 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 23 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 24 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 25 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 26 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 27 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 42 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 43 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 44 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 45 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 46 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 47 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 62 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 63 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 64 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 65 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 66 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 67 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 82 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 83 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 84 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 85 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 86 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 87 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 102 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 103 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 104 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 105 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 106 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 107 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 122 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 123 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 124 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 125 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 126 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 127 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 142 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 143 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 144 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 145 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 146 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 147 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 162 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 163 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 164 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 165 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 166 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 167 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 182 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 183 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 184 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 185 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 186 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 187 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 202 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 203 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 204 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 205 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 206 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 207 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 222 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 223 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 224 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 225 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 226 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 227 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 242 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 243 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 244 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 245 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 246 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 247 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 262 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 263 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 264 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 265 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 266 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 267 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 282 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 283 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 284 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 285 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 286 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 287 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 302 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 303 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 304 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 305 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 306 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 307 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 322 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 323 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 324 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 325 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 326 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 327 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 342 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 343 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 344 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 345 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 346 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 347 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 362 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 363 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 364 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 365 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 366 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
